Monitoring_SiteID,water_body,Determinand_Label,Analyzed_Matrix,Result_Unit,Reference_Year,Sampling_Period,LOQ_Value,Num_of_Samples,Quality_Samples,Quality_MinimumValue,Minimum_Value,Quality_Meanvalue,Mean_Value,Quality_MaximumValue,Maximum_value,Quality_MedianValue,Median_Value,UID,Country_Name,MinimumValue_outlier,MaxValue_outlier,MeanValue_outlier,Start_Date,End_Date
ATPG32200092,Ground Water,Copper and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,1.8,0,1.8,0,1.8,0,1.8,11185143,Austria,0,0,0,2015-01-01,2015-12-31
ATPG41807022,Ground Water,Copper and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,2.072,0,2.072,0,2.072,0,2.072,11185213,Austria,0,0,0,2015-01-01,2015-12-31
ATPG40503012,Ground Water,Copper and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,3.729,0,3.729,0,3.729,0,3.729,11185457,Austria,0,0,0,2015-01-01,2015-12-31
ATPG40907022,Ground Water,Copper and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,16.408,0,16.408,0,16.408,0,16.408,11185648,Austria,0,0,0,2015-01-01,2015-12-31
ATPG40510012,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,1.49,0,1.49,0,1.49,0,1.49,11185739,Austria,0,0,0,2015-01-01,2015-12-31
ATPG24604052,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,4.11,0,4.11,0,4.11,0,4.11,11185895,Austria,0,0,0,2015-01-01,2015-12-31
ATPG40501082,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,6.138,0,6.138,0,6.138,0,6.138,11186371,Austria,0,0,0,2015-01-01,2015-12-31
ATPG60814022,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,7.1,0,7.1,0,7.1,0,7.1,11186434,Austria,0,0,0,2015-01-01,2015-12-31
ATPG20505042,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,20.49,0,20.49,0,20.49,0,20.49,11187007,Austria,0,0,0,2015-01-01,2015-12-31
ATPG10002932,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,22.7,0,22.7,0,22.7,0,22.7,11187056,Austria,0,0,0,2015-01-01,2015-12-31
ATPG60903112,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,24.1,0,24.1,0,24.1,0,24.1,11187092,Austria,0,0,0,2015-01-01,2015-12-31
ESBUEST-R01,River Water,Trichloroethylene,Water,ug/L,2013,2013-01-01--2013-12-31,1,1,1,1,1,1,1,1,1,1,1,11242489,Spain,0,0,0,2013-01-01,2013-12-31
DESM_SH_126134,River Water,Dichloromethane,Water,ug/L,2013,,0.05,11,11,1,0.05,1,0.05,1,0.05,1,0.05,11202194,Germany,0,0,0,,
DESM_NW005009,River Water,4-chlorotoluene,Water,ug/L,2013,,0.1,13,13,1,0.1,1,0.1,1,0.1,1,0.1,11202546,Germany,0,0,0,,
DESM_SH_126201,River Water,Toluene,Water,ug/L,2013,,0.1,11,11,1,0.1,1,0.1,1,0.1,1,0.1,11202588,Germany,0,0,0,,
DESM_DETH_2381,River Water,Thallium,Water - Dissolved,ug/L,2013,,0.1,12,12,1,0.1,1,0.1,1,0.1,1,0.1,11202768,Germany,0,0,0,,
DESM_BWU46,River Water,Lead and its compounds,Water - Dissolved,ug/L,2013,,0.2,13,13,1,0.2,1,0.2,1,0.2,1,0.2,11203003,Germany,0,0,0,,
DESM_SH_123009,River Water,Lead and its compounds,Water - Dissolved,ug/L,2013,,0.2,11,11,1,0.2,1,0.2,1,0.2,1,0.2,11203013,Germany,0,0,0,,
BERW_01395,River Water,Trichloroethylene,Water,ug/L,2015,2015-01-01--2015-12-31,0.2,13,13,1,0.2,1,0.2,1,0.2,1,0.2,11192779,Belgium,0,0,0,2015-01-01,2015-12-31
BERW_02295,River Water,Benzo(k)fluoranthene,Water,ug/L,2015,2015-01-01--2015-12-31,0.005,13,13,1,0.005,1,0.005,1,0.005,1,0.005,11193043,Belgium,0,0,0,2015-01-01,2015-12-31
ESOKAIG-R04,River Water,Alpha-HCH,Water,ug/L,2013,2013-01-01--2013-12-31,0.02,1,1,1,0.02,1,0.02,1,0.02,1,0.02,11228991,Spain,0,0,0,2013-01-01,2013-12-31
ES080ESPFES080-JU464,River Water,Oxygen saturation,Water,%,2013,2013-01-01--2013-12-31,5,1,0,0,132,0,132,0,132,0,132,11261559,Spain,0,0,0,2013-01-01,2013-12-31
DESM_DESN_OBF30410,River Water,Mercury and its compounds,Water - Dissolved,ug/L,2014,,0.02,12,11,1,0.02,1,0.02,0,0.03,1,0.02,11210402,Germany,0,0,0,,
DESM_DEBY_2389,River Water,Silver,Water - Dissolved,ug/L,2014,,0.005,12,3,1,0.005,0,0.005958,0,0.011,0,0.006,11210544,Germany,0,0,0,,
DESM_DESN_OBF17300,River Water,Silver,Water - Dissolved,ug/L,2014,,0.1,13,13,1,0.1,1,0.1,1,0.1,1,0.1,11210550,Germany,0,0,0,,
DESM_BB_HV_0110,Lake Water,Chloroethene (vinylchloride),Water,ug/L,2014,,0.025,12,4,1,0.025,0,0.07125,0,0.192,0,0.047,11210729,Germany,0,0,0,,
DESM_DESN_OBF32300,River Water,Heptachlor,Water,ug/L,2014,,0.005,12,12,1,0.005,1,0.005,1,0.005,1,0.005,11210915,Germany,0,0,0,,
DESM_DENI_49572011,River Water,Total phosphorus,Water,mg{P}/L,2014,,0.02,12,0,0,0.11,0,0.150833,0,0.18,0,0.15,11211044,Germany,0,0,0,,
DESM_HE_286,River Water,Total phosphorus,Water,mg{P}/L,2014,,0.01,24,0,0,0.12,0,0.2345,0,0.43,0,0.23,11211098,Germany,0,0,0,,
DESM_DESN_OBF49500,River Water,Phenanthrene,Water,ug/L,2014,,0.001,12,0,0,0.002,0,0.03925,0,0.41,0,0.004,11211578,Germany,0,0,0,,
DESM_BB_NE_0040,River Water,Chloroalkanes C10-13,Water,ug/L,2014,,0.1,12,12,1,0.1,1,0.1,1,0.1,1,0.1,11211597,Germany,0,0,0,,
DESM_BB_SP_0210,River Water,Naphthalene,Water,ug/L,2014,,0.01,12,8,1,0.01,1,0.01,0,0.029,1,0.01,11211812,Germany,0,0,0,,
DESM_NW006002,River Water,"2,4-dichlorophenoxyacetic acid, 2-4 D",Water,ug/L,2014,,0.025,13,13,1,0.025,1,0.025,1,0.025,1,0.025,11212057,Germany,0,0,0,,
ATPG10002802,Ground Water,Tetrachloroethylene,Water,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,0.42,0,0.42,0,0.42,0,0.42,11167485,Austria,0,0,0,2015-01-01,2015-12-31
ATPG30600062,Ground Water,Copper and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,1.3,0,1.3,0,1.3,0,1.3,11184962,Austria,0,0,0,2015-01-01,2015-12-31
ATPG41022022,Ground Water,Copper and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,1.465,0,1.465,0,1.465,0,1.465,11185034,Austria,0,0,0,2015-01-01,2015-12-31
ATPG60710032,Ground Water,Copper and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,1.7,0,1.7,0,1.7,0,1.7,11185118,Austria,0,0,0,2015-01-01,2015-12-31
ATPG31500142,Ground Water,Copper and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,4.2,0,4.2,0,4.2,0,4.2,11185491,Austria,0,0,0,2015-01-01,2015-12-31
ATPG41021022,Ground Water,Copper and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,4.854,0,4.854,0,4.854,0,4.854,11185517,Austria,0,0,0,2015-01-01,2015-12-31
ATPG31100242,Ground Water,Copper and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,6.9,0,6.9,0,6.9,0,6.9,11185576,Austria,0,0,0,2015-01-01,2015-12-31
ATPG41701012,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,2.867,0,2.867,0,2.867,0,2.867,11185785,Austria,0,0,0,2015-01-01,2015-12-31
ATPG32400542,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,6.2,0,6.2,0,6.2,0,6.2,11186376,Austria,0,0,0,2015-01-01,2015-12-31
ATPG32400032,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,8.2,0,8.2,0,8.2,0,8.2,11186498,Austria,0,0,0,2015-01-01,2015-12-31
ATPG31100302,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,15.7,0,15.7,0,15.7,0,15.7,11186843,Austria,0,0,0,2015-01-01,2015-12-31
ATPG30600032,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,21,0,21,0,21,0,21,11187013,Austria,0,0,0,2015-01-01,2015-12-31
DESM_SH_126029,River Water,Dichloromethane,Water,ug/L,2013,,0.05,11,11,1,0.05,1,0.05,1,0.05,1,0.05,11202193,Germany,0,0,0,,
DESM_BWU29,River Water,Toluene,Water,ug/L,2013,,0.05,13,12,1,0.05,1,0.05,0,0.05,1,0.05,11202311,Germany,0,0,0,,
DESM_SH_120019,River Water,Pentachlorophenol,Water,ug/L,2013,,0.08,11,11,1,0.08,1,0.08,1,0.08,1,0.08,11202462,Germany,0,0,0,,
DESM_SH_126200,River Water,4-chlorotoluene,Water,ug/L,2013,,0.1,12,12,1,0.1,1,0.1,1,0.1,1,0.1,11202550,Germany,0,0,0,,
DESM_SH_126134,River Water,"1,3-dichlorobenzene",Water,ug/L,2013,,0.1,11,10,1,0.1,1,0.1,0,0.11,1,0.1,11202926,Germany,0,0,0,,
ATPG30800822,Ground Water,Lead and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,1,1,1,1,1,1,1,1,1,1,1,11174947,Austria,0,0,0,2015-01-01,2015-12-31
DEHH_SM_91496,River Water,Cadmium and its compounds,Water - Dissolved,ug/L,2014,,0.01,12,4,1,0.01,0,0.011333,0,0.019,0,0.011,11210634,Germany,0,0,0,,
DESM_BWU46,River Water,Dichloromethane,Water,ug/L,2014,,0.03,13,13,1,0.03,1,0.03,1,0.03,1,0.03,11210780,Germany,0,0,0,,
DESM_DENI_48332010,River Water,Total phosphorus,Water,mg{P}/L,2014,,0.02,24,0,0,0.12,0,0.174583,0,0.31,0,0.16,11211032,Germany,0,0,0,,
DESM_BWU46,River Water,"DDT, o,p'",Water,ug/L,2014,,0.0025,13,13,1,0.0025,1,0.0025,1,0.0025,1,0.0025,11211250,Germany,0,0,0,,
DEHH_SM_91496,River Water,"1,1,2-trichloroethane",Water,ug/L,2014,,0.1,12,12,1,0.1,1,0.1,1,0.1,1,0.1,11211288,Germany,0,0,0,,
DESM_DESN_OBF01800,River Water,Pentachlorophenol,Water,ug/L,2014,,0.02,12,12,1,0.02,1,0.02,1,0.02,1,0.02,11211725,Germany,0,0,0,,
DESM_HE_556,Lake Water,Electrical conductivity,Water,uS/cm,2015,2015-01-01--2015-12-31,,4,,0,210,0,220,0,230,0,220,11192199,Germany,0,0,0,2015-01-01,2015-12-31
BERW_00400,River Water,Water temperature,Water,Cel,2015,2015-01-01--2015-12-31,,13,0,0,3.2,0,13.23,0,22.8,0,14.4,11192411,Belgium,0,0,0,2015-01-01,2015-12-31
ATPG60622092,Ground Water,Tetrachloroethylene,Water,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,0.1,0,0.1,0,0.1,0,0.1,11167055,Austria,0,0,0,2015-01-01,2015-12-31
ATPG10000352,Ground Water,Copper and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,2.5,0,2.5,0,2.5,0,2.5,11185308,Austria,0,0,0,2015-01-01,2015-12-31
ATPG30500982,Ground Water,Copper and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,4.6,0,4.6,0,4.6,0,4.6,11185511,Austria,0,0,0,2015-01-01,2015-12-31
ATPG61601072,Ground Water,Copper and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,16.4,0,16.4,0,16.4,0,16.4,11185647,Austria,0,0,0,2015-01-01,2015-12-31
ATPG80401352,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,6.7,0,6.7,0,6.7,0,6.7,11186409,Austria,0,0,0,2015-01-01,2015-12-31
ATPG70332072,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,11.27889,0,11.27889,0,11.27889,0,11.27889,11186673,Austria,0,0,0,2015-01-01,2015-12-31
ATPG70322032,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,14.034937,0,14.034937,0,14.034937,0,14.034937,11186791,Austria,0,0,0,2015-01-01,2015-12-31
ATPG41808052,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,14.039,0,14.039,0,14.039,0,14.039,11186792,Austria,0,0,0,2015-01-01,2015-12-31
ATPG61113032,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,2,0,0,26.3,0,29.1,0,31.9,0,29.1,11187147,Austria,0,0,0,2015-01-01,2015-12-31
DESM_HE_354,River Water,Dichlorvos,Water,ug/L,2013,,0.05,16,16,1,0.05,1,0.05,1,0.05,1,0.05,11202160,Germany,0,0,0,,
DESM_DENI_47912026,River Water,Ammonium,Water - Dissolved,mg{NH4}/L,2013,,0.0644,12,6,1,0.0644,0,0.064722,0,0.16744,1,0.0644,11202419,Germany,0,0,0,,
DESM_DENI_59152010,River Water,Ammonium,Water - Dissolved,mg{NH4}/L,2013,,0.0644,25,14,1,0.0644,0,0.0729008,0,0.20608,1,0.0644,11202421,Germany,0,0,0,,
DESM_DESN_OBF32300,River Water,"1,1-dichloroethane",Water,ug/L,2013,,0.1,12,12,1,0.1,1,0.1,1,0.1,1,0.1,11202794,Germany,0,0,0,,
DEHH_SM_91496,River Water,"1,1-dichloroethene",Water,ug/L,2013,,0.1,11,11,1,0.1,1,0.1,1,0.1,1,0.1,11202811,Germany,0,0,0,,
DESM_DESN_OBF17700,River Water,Di(2-ethylhexyl)phthalate (DEHP),Water,ug/L,2013,,0.1,12,10,1,0.1,1,0.1,0,0.42,1,0.1,11202918,Germany,0,0,0,,
DESM_DESN_OBF49500,River Water,Di(2-ethylhexyl)phthalate (DEHP),Water,ug/L,2013,,0.1,11,10,1,0.1,1,0.1,0,0.38,1,0.1,11202923,Germany,0,0,0,,
ATKK72510042,Ground Water,Dichloromethane,Water,ug/L,2015,2015-01-01--2015-12-31,0.25028,1,1,1,0.25028,1,0.25028,1,0.25028,1,0.25028,11189368,Austria,0,0,0,2015-01-01,2015-12-31
ATPG41609012,Ground Water,Trichloroethylene,Water,ug/L,2015,2015-01-01--2015-12-31,0.03,1,1,1,0.03,1,0.03,1,0.03,1,0.03,11190240,Austria,0,0,0,2015-01-01,2015-12-31
ATPG20711142,Ground Water,Trichloroethylene,Water,ug/L,2015,2015-01-01--2015-12-31,0.1,1,1,1,0.1,1,0.1,1,0.1,1,0.1,11190663,Austria,0,0,0,2015-01-01,2015-12-31
ATPG70312052,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,5,1,1,1,5,1,5,1,5,1,5,11186218,Austria,0,0,0,2015-01-01,2015-12-31
ES060ESPFMA091,River Water,Prometryn,Water,ug/L,2013,2013-01-01--2013-12-31,0.1,2,2,1,0.1,1,0.1,1,0.1,1,0.1,11238330,Spain,0,0,0,2013-01-01,2013-12-31
ES020ESPF004300250,River Water,Phosphate,Water,mg{P}/L,2013,2013-01-01--2013-12-31,0.12,1,1,1,0.12,1,0.12,1,0.12,1,0.12,11239190,Spain,0,0,0,2013-01-01,2013-12-31
ES030ESPFTA59909007,River Water,Phosphate,Water,mg{P}/L,2013,2013-01-01--2013-12-31,0.06,12,4,1,0.06,0,0.236,0,0.93,0,0.165,11239900,Spain,0,0,0,2013-01-01,2013-12-31
DESM_DESN_OBF47600,River Water,Lead and its compounds,Water - Dissolved,ug/L,2014,,0.2,12,6,1,0.2,1,0.2,0,0.3,1,0.2,11210313,Germany,0,0,0,,
DESM_DEBY_2389,River Water,"1,2-dichloropropane",Water,ug/L,2014,,0.01,12,12,1,0.01,1,0.01,1,0.01,1,0.01,11211216,Germany,0,0,0,,
DESM_DEBY_12771,River Water,"1,1,2-trichloroethane",Water,ug/L,2014,,0.01,12,12,1,0.01,1,0.01,1,0.01,1,0.01,11211311,Germany,0,0,0,,
DESM_BWU40,River Water,Trichloroethylene,Water,ug/L,2014,,0.02,92,92,1,0.02,1,0.02,1,0.02,1,0.02,11211352,Germany,0,0,0,,
DESM_BWU29,River Water,"4-nonylphenol, branched",Water,ug/L,2014,,0.011,13,11,1,0.011,1,0.011,0,0.062,1,0.011,11211511,Germany,0,0,0,,
DESM_DERP_2599511100,River Water,MCPA,Water,ug/L,2014,,0.05,13,13,1,0.05,1,0.05,1,0.05,1,0.05,11211979,Germany,0,0,0,,
DESM_NW000309,River Water,2-chlorotoluene,Water,ug/L,2014,,0.1,13,13,1,0.1,1,0.1,1,0.1,1,0.1,11212135,Germany,0,0,0,,
ATPG92300112,Ground Water,Trichloroethylene,Water,ug/L,2015,2015-01-01--2015-12-31,,2,0,0,0.545,0,0.5755,0,0.606,0,0.5755,11191589,Austria,0,0,0,2015-01-01,2015-12-31
ATPG10003342,Ground Water,Tetrachloroethylene,Water,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,0.11,0,0.11,0,0.11,0,0.11,11167312,Austria,0,0,0,2015-01-01,2015-12-31
ATPG32400022,Ground Water,Tetrachloroethylene,Water,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,3.8,0,3.8,0,3.8,0,3.8,11167553,Austria,0,0,0,2015-01-01,2015-12-31
ATPG32300182,Ground Water,Tetrachloroethylene,Water,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,7.3,0,7.3,0,7.3,0,7.3,11167561,Austria,0,0,0,2015-01-01,2015-12-31
ATPG10003732,Ground Water,Copper and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,1.3,0,1.3,0,1.3,0,1.3,11184961,Austria,0,0,0,2015-01-01,2015-12-31
ATPG41711012,Ground Water,Copper and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,3.905,0,3.905,0,3.905,0,3.905,11185475,Austria,0,0,0,2015-01-01,2015-12-31
ATKK72250052,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,7.061168,0,7.061168,0,7.061168,0,7.061168,11186427,Austria,0,0,0,2015-01-01,2015-12-31
ATPG10003522,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,9.4,0,9.4,0,9.4,0,9.4,11186557,Austria,0,0,0,2015-01-01,2015-12-31
ATPG31500332,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,10.2,0,10.2,0,10.2,0,10.2,11186609,Austria,0,0,0,2015-01-01,2015-12-31
ATPG31500502,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,17.9,0,17.9,0,17.9,0,17.9,11186925,Austria,0,0,0,2015-01-01,2015-12-31
ATKK20722052,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,18.22,0,18.22,0,18.22,0,18.22,11186939,Austria,0,0,0,2015-01-01,2015-12-31
ATPG32400532,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,22.1,0,22.1,0,22.1,0,22.1,11187044,Austria,0,0,0,2015-01-01,2015-12-31
ATPG30501112,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,26.6,0,26.6,0,26.6,0,26.6,11187121,Austria,0,0,0,2015-01-01,2015-12-31
DESM_DETH_2198,River Water,Pentachlorophenol,Water,ug/L,2013,,0.05,11,11,1,0.05,1,0.05,1,0.05,1,0.05,11202239,Germany,0,0,0,,
DESM_BWU45,River Water,Toluene,Water,ug/L,2013,,0.05,13,9,1,0.05,1,0.05,0,0.11,1,0.05,11202317,Germany,0,0,0,,
DESM_HE_215,River Water,Ammonium,Water,mg{NH4}/L,2013,,0.09016,52,33,1,0.09016,0,0.09095212,0,0.37352,1,0.09016,11202493,Germany,0,0,0,,
DESM_HE_380,River Water,Pentachlorophenol,Water,ug/L,2013,,0.1,12,12,1,0.1,1,0.1,1,0.1,1,0.1,11202905,Germany,0,0,0,,
DESM_NW614208,River Water,"1,1,2-trichloroethane",Water,ug/L,2013,,0.2,12,12,1,0.2,1,0.2,1,0.2,1,0.2,11203045,Germany,0,0,0,,
ES030ESPFTA57909004,River Water,Phosphate,Water,mg{P}/L,2013,2013-01-01--2013-12-31,0.06,4,0,0,0.12,0,0.267,0,0.53,0,0.21,11240613,Spain,0,0,0,2013-01-01,2013-12-31
DESM_BB_NE_0040,River Water,Mercury and its compounds,Water - Dissolved,ug/L,2014,,0.01,13,12,1,0.01,1,0.01,0,0.013,1,0.01,11210361,Germany,0,0,0,,
DESM_DEBY_4373,River Water,Mercury and its compounds,Water - Dissolved,ug/L,2014,,0.005,14,13,1,0.005,1,0.005,0,0.005,1,0.005,11210393,Germany,0,0,0,,
DESM_BB_HV_0110,Lake Water,Silver,Water - Dissolved,ug/L,2014,,0.02,12,11,1,0.02,1,0.02,0,0.037,1,0.02,11210529,Germany,0,0,0,,
DESM_DESN_OBF30410,River Water,"DDT, o,p'",Water,ug/L,2014,,0.003,12,12,1,0.003,1,0.003,1,0.003,1,0.003,11211277,Germany,0,0,0,,
DESM_DESN_OBF01800,River Water,Ametryn,Water,ug/L,2014,,0.02,12,12,1,0.02,1,0.02,1,0.02,1,0.02,11211479,Germany,0,0,0,,
DESM_BWU44,River Water,MCPA,Water,ug/L,2014,,0.05,13,13,1,0.05,1,0.05,1,0.05,1,0.05,11211960,Germany,0,0,0,,
DESM_DESN_OBF01800,River Water,"2,4-dichlorophenoxyacetic acid, 2-4 D",Water,ug/L,2014,,0.01,12,10,1,0.01,1,0.01,0,0.024,1,0.01,11212044,Germany,0,0,0,,
DESM_BWU44,River Water,"1,2-dichlorobenzene",Water,ug/L,2014,,0.01,13,13,1,0.01,1,0.01,1,0.01,1,0.01,11212153,Germany,0,0,0,,
BERW_01259,River Water,Kjeldahl nitrogen,Water,mg{N}/L,2015,2015-01-01--2015-12-31,,12,0,0,1.146,0,1.57,0,3.809,0,1.32,11192644,Belgium,0,0,0,2015-01-01,2015-12-31
BERW_01259,River Water,Total organic nitrogen,Water,mg{N}/L,2015,2015-01-01--2015-12-31,,13,0,0,0.604,0,1.052,0,3.316,0,0.82,11192645,Belgium,0,0,0,2015-01-01,2015-12-31
BERW_01281,River Water,BOD5,Water,mg{O2}/L,2015,2015-01-01--2015-12-31,,11,0,0,2.2,0,5,0,7.2,0,5.4,11192713,Belgium,0,0,0,2015-01-01,2015-12-31
ATPG60424022,Ground Water,Tetrachloroethylene,Water,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,0.16,0,0.16,0,0.16,0,0.16,11167381,Austria,0,0,0,2015-01-01,2015-12-31
ATPG91100112,Ground Water,Tetrachloroethylene,Water,ug/L,2015,2015-01-01--2015-12-31,,2,0,0,0.151,0,0.231,0,0.311,0,0.231,11167436,Austria,0,0,0,2015-01-01,2015-12-31
ATPG41515022,Ground Water,Copper and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,1.426,0,1.426,0,1.426,0,1.426,11185030,Austria,0,0,0,2015-01-01,2015-12-31
ATPG30800652,Ground Water,Copper and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,2.7,0,2.7,0,2.7,0,2.7,11185340,Austria,0,0,0,2015-01-01,2015-12-31
ATPG61040102,Ground Water,Copper and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,4.2,0,4.2,0,4.2,0,4.2,11185493,Austria,0,0,0,2015-01-01,2015-12-31
ATPG60804222,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,9.7,0,9.7,0,9.7,0,9.7,11186580,Austria,0,0,0,2015-01-01,2015-12-31
ATPG60821132,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,11.9,0,11.9,0,11.9,0,11.9,11186710,Austria,0,0,0,2015-01-01,2015-12-31
ATPG60629032,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,12.3,0,12.3,0,12.3,0,12.3,11186725,Austria,0,0,0,2015-01-01,2015-12-31
ATKK31800132,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,15.7,0,15.7,0,15.7,0,15.7,11186842,Austria,0,0,0,2015-01-01,2015-12-31
ATPG31200442,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,17.4,0,17.4,0,17.4,0,17.4,11186908,Austria,0,0,0,2015-01-01,2015-12-31
ATPG80240252,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,20,0,20,0,20,0,20,11186998,Austria,0,0,0,2015-01-01,2015-12-31
ATPG61514182,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,23.9,0,23.9,0,23.9,0,23.9,11187089,Austria,0,0,0,2015-01-01,2015-12-31
ATPG41114062,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,,1,0,0,29.123,0,29.123,0,29.123,0,29.123,11187148,Austria,0,0,0,2015-01-01,2015-12-31
DESM_BWU44,River Water,MCPA,Water,ug/L,2013,,0.05,13,13,1,0.05,1,0.05,1,0.05,1,0.05,11202291,Germany,0,0,0,,
DESM_DETH_2198,River Water,Chloroalkanes C10-13,Water,ug/L,2013,,0.07,11,11,1,0.07,1,0.07,1,0.07,1,0.07,11202447,Germany,0,0,0,,
DESM_SH_120002,River Water,Pentachlorophenol,Water,ug/L,2013,,0.08,12,12,1,0.08,1,0.08,1,0.08,1,0.08,11202461,Germany,0,0,0,,
DESM_HE_425,River Water,Cadmium and its compounds,Water - Dissolved,ug/L,2013,,0.08,24,23,1,0.08,1,0.08,0,0.091,1,0.08,11202482,Germany,0,0,0,,
DESM_NW000504,River Water,Tetrachloroethylene,Water,ug/L,2013,,0.1,13,13,1,0.1,1,0.1,1,0.1,1,0.1,11202621,Germany,0,0,0,,
